epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,958.602,0.39418,0.32605,0.86688,0.65548,0.86711,0.87404,0.81791,0.43505,1.12139,0.92225,0.00113986,0.00113986,0.00113986
180,963.894,0.36415,0.32743,0.8731,0.75312,0.75757,0.87123,0.82225,0.39611,1.07877,0.90079,0.00113924,0.00113924,0.00113924
181,969.54,0.38002,0.32775,0.88688,0.76832,0.75385,0.85934,0.81607,0.36218,1.01535,0.8678,0.00113863,0.00113863,0.00113863
182,974.101,0.36521,0.32538,0.86398,0.7038,0.78365,0.80771,0.77804,0.34834,1.15248,0.84936,0.00113801,0.00113801,0.00113801
183,978.998,0.406,0.34395,0.90066,0.75921,0.70385,0.79221,0.75851,0.39765,1.22528,0.90769,0.00113739,0.00113739,0.00113739
184,984.87,0.37007,0.33796,0.88355,0.65689,0.84905,0.8098,0.7513,0.46654,1.05252,0.92944,0.00113677,0.00113677,0.00113677
185,989.877,0.37811,0.307,0.86429,0.71951,0.85179,0.85734,0.79457,0.40325,0.89623,0.86382,0.00113615,0.00113615,0.00113615
186,995.181,0.38782,0.33498,0.87932,0.6874,0.8313,0.80478,0.76064,0.37893,0.95846,0.86086,0.00113553,0.00113553,0.00113553
187,1000.62,0.35621,0.30138,0.87021,0.66339,0.84912,0.81978,0.78278,0.39192,1.11992,0.88295,0.00113491,0.00113491,0.00113491
188,1005.59,0.35405,0.32638,0.86464,0.6787,0.88995,0.85947,0.79486,0.45284,1.09748,0.92902,0.00113429,0.00113429,0.00113429
189,1011.12,0.37078,0.30521,0.87907,0.7517,0.8381,0.83427,0.78523,0.39526,0.97597,0.88761,0.00113368,0.00113368,0.00113368
190,1016.21,0.40882,0.34814,0.89375,0.67043,0.88945,0.83011,0.78406,0.39364,1.02056,0.88447,0.00113306,0.00113306,0.00113306
191,1020.94,0.38766,0.35333,0.87759,0.67896,0.82425,0.83425,0.78132,0.39952,0.98398,0.87512,0.00113244,0.00113244,0.00113244
192,1026.69,0.38093,0.35658,0.87555,0.70627,0.9061,0.87167,0.81948,0.41474,0.85458,0.88361,0.00113182,0.00113182,0.00113182
193,1031.5,0.36552,0.33123,0.87578,0.75531,0.83343,0.87109,0.82311,0.39666,0.79665,0.88322,0.0011312,0.0011312,0.0011312
194,1036.91,0.3697,0.31865,0.89818,0.67365,0.86154,0.78673,0.73871,0.41016,0.97168,0.89587,0.00113058,0.00113058,0.00113058
195,1042.53,0.38352,0.30055,0.89261,0.67762,0.75514,0.76496,0.71236,0.37557,1.09701,0.87332,0.00112996,0.00112996,0.00112996
196,1047.31,0.36266,0.35027,0.87199,0.63156,0.81919,0.75515,0.70531,0.36334,1.14263,0.87572,0.00112934,0.00112934,0.00112934
197,1054.09,0.36397,0.31696,0.87279,0.77217,0.70748,0.83563,0.80099,0.34777,1.00384,0.87034,0.00112873,0.00112873,0.00112873
198,1058.65,0.35531,0.33317,0.86394,0.7978,0.72308,0.79414,0.76115,0.37184,1.01734,0.86503,0.00112811,0.00112811,0.00112811
199,1063.11,0.3887,0.34429,0.90788,0.63342,0.70264,0.7388,0.70514,0.3623,1.27949,0.85034,0.00112749,0.00112749,0.00112749
200,1068.62,0.37446,0.32662,0.87021,0.62788,0.77535,0.75635,0.71108,0.36349,1.24545,0.84697,0.00112687,0.00112687,0.00112687
201,1073.59,0.37798,0.32556,0.87194,0.65833,0.8533,0.79635,0.76196,0.35005,1.08614,0.85606,0.00112625,0.00112625,0.00112625
202,1078.53,0.3903,0.33235,0.88977,0.74005,0.88807,0.83228,0.75978,0.41308,0.91969,0.90368,0.00112563,0.00112563,0.00112563
203,1084.29,0.37544,0.31486,0.88298,0.75297,0.88153,0.88073,0.82382,0.4203,0.8828,0.93329,0.00112501,0.00112501,0.00112501
204,1089.12,0.39254,0.31173,0.89508,0.80063,0.77308,0.83208,0.7589,0.39843,0.95255,0.90131,0.00112439,0.00112439,0.00112439
205,1094.17,0.37447,0.32362,0.87601,0.81653,0.79974,0.80291,0.77024,0.37081,0.92025,0.89564,0.00112378,0.00112378,0.00112378
206,1099.89,0.38876,0.29801,0.88301,0.75604,0.8424,0.83031,0.78862,0.38115,0.89901,0.90263,0.00112316,0.00112316,0.00112316
207,1104.83,0.37336,0.32893,0.8671,0.74838,0.76187,0.73458,0.68506,0.37339,1.08977,0.90242,0.00112254,0.00112254,0.00112254
208,1110.47,0.37703,0.33431,0.86838,0.71871,0.72504,0.70416,0.66632,0.38391,1.3187,0.91105,0.00112192,0.00112192,0.00112192
209,1115.67,0.36341,0.34485,0.87344,0.6983,0.75923,0.7581,0.70572,0.37887,1.18041,0.90324,0.0011213,0.0011213,0.0011213
210,1120.33,0.36102,0.3066,0.89444,0.73706,0.85234,0.84247,0.79275,0.37523,0.98013,0.89329,0.00112068,0.00112068,0.00112068
211,1126.14,0.37595,0.33098,0.88936,0.74216,0.81059,0.8209,0.76475,0.36536,1.06853,0.8693,0.00112006,0.00112006,0.00112006
212,1131.03,0.39428,0.34468,0.90605,0.77125,0.7931,0.84498,0.79308,0.34796,0.99174,0.8448,0.00111944,0.00111944,0.00111944
213,1135.96,0.35977,0.31617,0.88136,0.71206,0.86645,0.86071,0.81933,0.38391,0.97425,0.87506,0.00111882,0.00111882,0.00111882
214,1142.1,0.36929,0.31913,0.87832,0.70494,0.88162,0.85063,0.81077,0.36133,0.99502,0.8701,0.00111821,0.00111821,0.00111821
215,1146.74,0.34313,0.29532,0.87282,0.71769,0.86562,0.84784,0.79375,0.39032,1.04586,0.87432,0.00111759,0.00111759,0.00111759
216,1151.92,0.3623,0.31422,0.87391,0.69207,0.79717,0.81975,0.75878,0.37376,0.99571,0.86071,0.00111697,0.00111697,0.00111697
217,1157.68,0.35167,0.29375,0.86585,0.67632,0.82268,0.74025,0.70751,0.32821,1.19801,0.84129,0.00111635,0.00111635,0.00111635
218,1162.3,0.38425,0.33831,0.88395,0.69405,0.79687,0.76581,0.73939,0.35206,1.28931,0.84441,0.00111573,0.00111573,0.00111573
219,1167.85,0.38989,0.32023,0.88484,0.71238,0.80101,0.75762,0.71517,0.37462,1.27158,0.86806,0.00111511,0.00111511,0.00111511
220,1173.25,0.38042,0.32349,0.89404,0.69369,0.82621,0.76923,0.70738,0.42387,1.18662,0.90812,0.00111449,0.00111449,0.00111449
221,1177.72,0.39901,0.33858,0.90269,0.71035,0.8255,0.78111,0.74398,0.39177,1.11763,0.88933,0.00111388,0.00111388,0.00111388
222,1183.02,0.39533,0.33098,0.8718,0.69383,0.8081,0.80235,0.75963,0.42175,1.17376,0.89751,0.00111326,0.00111326,0.00111326
223,1188.49,0.37445,0.31712,0.87615,0.76081,0.78055,0.81076,0.7506,0.40951,1.18591,0.91319,0.00111264,0.00111264,0.00111264
224,1192.96,0.36498,0.29401,0.87811,0.76701,0.78049,0.77568,0.70927,0.4154,1.14491,0.91152,0.00111202,0.00111202,0.00111202
225,1198.44,0.37338,0.34297,0.88226,0.703,0.71887,0.78193,0.72579,0.40277,1.26805,0.88683,0.0011114,0.0011114,0.0011114
226,1203.46,0.36323,0.31706,0.883,0.71851,0.79518,0.77025,0.70201,0.38311,1.12158,0.8806,0.00111078,0.00111078,0.00111078
227,1208.17,0.37221,0.32589,0.87094,0.69843,0.83094,0.80516,0.75376,0.37888,0.95021,0.86633,0.00111016,0.00111016,0.00111016
228,1213.72,0.35312,0.30477,0.88227,0.72013,0.84231,0.79359,0.76097,0.33264,0.89948,0.84527,0.00110954,0.00110954,0.00110954
229,1218.97,0.362,0.33575,0.87218,0.74104,0.89231,0.86651,0.82996,0.362,0.83986,0.86039,0.00110892,0.00110892,0.00110892
230,1223.52,0.36734,0.29173,0.88208,0.74155,0.89087,0.86822,0.84127,0.33026,0.85477,0.84276,0.00110831,0.00110831,0.00110831
231,1229.67,0.37841,0.32547,0.88951,0.66139,0.80593,0.81299,0.76938,0.34675,1.12786,0.84635,0.00110769,0.00110769,0.00110769
232,1234.55,0.38657,0.31947,0.8931,0.71259,0.70385,0.8499,0.81194,0.38634,1.06756,0.87142,0.00110707,0.00110707,0.00110707
233,1239.57,0.36845,0.32244,0.87685,0.76857,0.77308,0.85438,0.79393,0.40648,0.90838,0.87667,0.00110645,0.00110645,0.00110645
234,1245.39,0.37068,0.32818,0.88139,0.84941,0.79828,0.8436,0.77945,0.42321,0.8492,0.88587,0.00110583,0.00110583,0.00110583
235,1250.39,0.3632,0.33083,0.86095,0.78534,0.81731,0.83386,0.78708,0.38558,0.84912,0.88146,0.00110521,0.00110521,0.00110521
236,1256.12,0.367,0.29826,0.87751,0.69544,0.85523,0.82326,0.7889,0.35562,1.02996,0.85132,0.00110459,0.00110459,0.00110459
237,1261.24,0.36088,0.31189,0.85137,0.72864,0.85319,0.81156,0.78686,0.34555,1.04418,0.84577,0.00110397,0.00110397,0.00110397
238,1265.75,0.38441,0.32511,0.89536,0.68694,0.86916,0.80431,0.77841,0.33909,1.04242,0.84336,0.00110336,0.00110336,0.00110336
239,1271.41,0.37025,0.3137,0.8736,0.69513,0.88891,0.88418,0.85893,0.33488,0.94294,0.83919,0.00110274,0.00110274,0.00110274
240,1276.82,0.35702,0.3073,0.87259,0.73195,0.908,0.90498,0.88884,0.333,0.94911,0.84663,0.00110212,0.00110212,0.00110212
241,1282.01,0.36649,0.32375,0.87762,0.73517,0.88419,0.88252,0.85466,0.34806,0.92853,0.85984,0.0011015,0.0011015,0.0011015
242,1287.78,0.34982,0.27475,0.86342,0.75814,0.85978,0.88962,0.84618,0.35015,0.86135,0.87257,0.00110088,0.00110088,0.00110088
243,1292.63,0.36987,0.31301,0.89247,0.73216,0.87818,0.85403,0.82154,0.35338,0.90255,0.86644,0.00110026,0.00110026,0.00110026
244,1297.89,0.35928,0.28361,0.8799,0.73083,0.84594,0.87455,0.83612,0.36906,0.9291,0.88553,0.00109964,0.00109964,0.00109964
245,1303.86,0.35869,0.32138,0.86501,0.82576,0.75499,0.88268,0.82762,0.38993,0.86326,0.89003,0.00109903,0.00109903,0.00109903
246,1308.17,0.35668,0.28682,0.88389,0.7608,0.80385,0.89211,0.85127,0.37044,0.85011,0.87618,0.00109841,0.00109841,0.00109841
247,1314.32,0.37018,0.32383,0.87228,0.74337,0.83562,0.85779,0.82527,0.35125,0.85475,0.85239,0.00109779,0.00109779,0.00109779
248,1319.29,0.35764,0.30638,0.8675,0.70079,0.77746,0.78916,0.75775,0.34038,1.09159,0.84744,0.00109717,0.00109717,0.00109717
249,1324.24,0.33592,0.31367,0.8646,0.73749,0.8209,0.84206,0.79548,0.37588,1.09585,0.88278,0.00109655,0.00109655,0.00109655
250,1330.19,0.3401,0.29861,0.87132,0.68443,0.84751,0.8684,0.81808,0.38462,1.02385,0.89557,0.00109593,0.00109593,0.00109593
251,1335.01,0.35036,0.30871,0.86379,0.73156,0.83171,0.82226,0.78217,0.35803,1.05134,0.88715,0.00109531,0.00109531,0.00109531
252,1340.01,0.36038,0.30019,0.86215,0.74838,0.91037,0.88211,0.84347,0.37459,0.93256,0.89436,0.00109469,0.00109469,0.00109469
253,1345.66,0.35245,0.29097,0.87289,0.69405,0.89159,0.88282,0.84318,0.35063,0.9329,0.86981,0.00109408,0.00109408,0.00109408
254,1350.45,0.35913,0.28696,0.87371,0.7719,0.75385,0.82943,0.78773,0.37003,1.05038,0.86018,0.00109346,0.00109346,0.00109346
255,1356.16,0.36892,0.33038,0.88598,0.77861,0.75385,0.79432,0.74492,0.35722,1.13051,0.84903,0.00109284,0.00109284,0.00109284
256,1361.67,0.35215,0.31382,0.86303,0.78873,0.73692,0.82181,0.76555,0.41898,1.11291,0.90353,0.00109222,0.00109222,0.00109222
257,1366.23,0.34222,0.33116,0.85554,0.70604,0.84623,0.85145,0.79858,0.38962,1.07436,0.89854,0.0010916,0.0010916,0.0010916
258,1372.05,0.35825,0.3089,0.87884,0.67453,0.86306,0.83427,0.78684,0.40016,1.12181,0.883,0.00109098,0.00109098,0.00109098
259,1377.23,0.3643,0.32125,0.87279,0.69995,0.87394,0.82974,0.78715,0.38638,1.00653,0.86399,0.00109036,0.00109036,0.00109036
260,1381.82,0.33914,0.3164,0.84713,0.76383,0.79933,0.84048,0.80505,0.36562,1.03145,0.84853,0.00108974,0.00108974,0.00108974
261,1387.9,0.3625,0.31946,0.87728,0.7668,0.80573,0.77105,0.73511,0.36609,1.13857,0.84776,0.00108913,0.00108913,0.00108913
262,1392.92,0.35912,0.29566,0.86194,0.7348,0.81167,0.77456,0.73324,0.35878,1.13935,0.85385,0.00108851,0.00108851,0.00108851
263,1399.16,0.33958,0.28268,0.85112,0.74826,0.75205,0.80934,0.76686,0.35379,1.02061,0.85718,0.00108789,0.00108789,0.00108789
264,1404.1,0.35999,0.35038,0.88368,0.7671,0.76547,0.81408,0.77318,0.36236,1.01939,0.8732,0.00108727,0.00108727,0.00108727
265,1408.73,0.34445,0.3092,0.854,0.74227,0.87165,0.82492,0.77283,0.39485,0.93973,0.8943,0.00108665,0.00108665,0.00108665
266,1413.91,0.36965,0.37084,0.86925,0.81624,0.83323,0.89531,0.84366,0.39996,0.8139,0.91123,0.00108603,0.00108603,0.00108603
267,1419.74,0.34912,0.30057,0.85696,0.73949,0.86255,0.83995,0.78912,0.38968,1.02002,0.88822,0.00108541,0.00108541,0.00108541
268,1424.41,0.33581,0.27591,0.864,0.75821,0.78371,0.85725,0.81689,0.37118,1.06255,0.86421,0.00108479,0.00108479,0.00108479
269,1430.39,0.35536,0.30958,0.88515,0.73743,0.82631,0.89467,0.84477,0.3969,0.93885,0.88298,0.00108417,0.00108417,0.00108417
270,1435.71,0.33598,0.28157,0.8543,0.74242,0.83161,0.88195,0.83752,0.40931,0.99383,0.91422,0.00108356,0.00108356,0.00108356
271,1440.5,0.33595,0.27283,0.86109,0.74761,0.84196,0.85069,0.78377,0.42586,1.03676,0.91597,0.00108294,0.00108294,0.00108294
272,1446.07,0.34527,0.28613,0.85804,0.70319,0.85346,0.85452,0.81636,0.38416,1.0903,0.87186,0.00108232,0.00108232,0.00108232
273,1451.17,0.34364,0.29019,0.84417,0.6867,0.85109,0.82664,0.78739,0.37776,1.12935,0.84917,0.0010817,0.0010817,0.0010817
274,1456.22,0.35865,0.30774,0.87174,0.66003,0.84633,0.84953,0.80918,0.36118,1.14609,0.84675,0.00108108,0.00108108,0.00108108
275,1462.2,0.37573,0.30872,0.88594,0.81008,0.71352,0.86269,0.82187,0.3806,1.0733,0.8598,0.00108046,0.00108046,0.00108046
276,1466.78,0.34675,0.29482,0.864,0.75683,0.85915,0.87501,0.82944,0.40967,0.99017,0.91001,0.00107984,0.00107984,0.00107984
277,1471.91,0.36653,0.31558,0.8649,0.80245,0.83918,0.87028,0.81933,0.4058,0.94438,0.92255,0.00107923,0.00107923,0.00107923
278,1477.44,0.3469,0.28592,0.85202,0.80801,0.82975,0.90309,0.85446,0.39486,0.91075,0.90815,0.00107861,0.00107861,0.00107861
279,1482.13,0.34423,0.2762,0.86908,0.83154,0.78462,0.89738,0.86845,0.39137,0.88975,0.89822,0.00107799,0.00107799,0.00107799
280,1487.86,0.35149,0.30537,0.86857,0.8508,0.8115,0.89396,0.84616,0.37565,0.88455,0.87296,0.00107737,0.00107737,0.00107737
281,1492.82,0.33904,0.28719,0.86116,0.80447,0.82277,0.87956,0.83507,0.36194,0.81662,0.86809,0.00107675,0.00107675,0.00107675
282,1497.45,0.33185,0.27497,0.86662,0.68941,0.8803,0.86088,0.81566,0.3631,0.87827,0.85685,0.00107613,0.00107613,0.00107613
283,1502.77,0.35194,0.32171,0.86476,0.76333,0.77847,0.81139,0.77436,0.35619,1.01003,0.85092,0.00107551,0.00107551,0.00107551
284,1508.08,0.35567,0.32447,0.88649,0.76179,0.82907,0.86409,0.82548,0.34158,0.99842,0.84301,0.00107489,0.00107489,0.00107489
285,1512.94,0.35362,0.32371,0.86572,0.77438,0.8171,0.87086,0.83046,0.33818,0.95434,0.84187,0.00107427,0.00107427,0.00107427
286,1518.89,0.35586,0.30154,0.88148,0.78586,0.8376,0.85,0.81998,0.34516,0.80498,0.84154,0.00107366,0.00107366,0.00107366
287,1523.91,0.35665,0.30088,0.87867,0.71809,0.79808,0.81084,0.76056,0.36074,0.93455,0.86487,0.00107304,0.00107304,0.00107304
288,1528.99,0.35558,0.3003,0.86469,0.78639,0.72603,0.81929,0.78354,0.37433,0.92401,0.87131,0.00107242,0.00107242,0.00107242
289,1534.88,0.35005,0.29746,0.86434,0.78508,0.73659,0.8461,0.81618,0.37854,1.06988,0.86121,0.0010718,0.0010718,0.0010718
290,1539.36,0.37286,0.35457,0.87461,0.6811,0.83648,0.78749,0.76326,0.35253,0.99268,0.84093,0.00107118,0.00107118,0.00107118
291,1544.66,0.35438,0.31191,0.8562,0.66453,0.84334,0.80333,0.76413,0.41852,0.96748,0.91083,0.00107056,0.00107056,0.00107056
292,1550.27,0.33676,0.29347,0.87615,0.65966,0.89082,0.81027,0.77435,0.4046,1.05006,0.92884,0.00106994,0.00106994,0.00106994
293,1555.24,0.36039,0.29941,0.876,0.74675,0.76343,0.78263,0.75168,0.37328,1.19053,0.86577,0.00106933,0.00106933,0.00106933
294,1560.69,0.35038,0.30505,0.87084,0.74656,0.77309,0.7628,0.72967,0.37359,1.25261,0.87024,0.00106871,0.00106871,0.00106871
295,1565.64,0.32443,0.28225,0.85826,0.73582,0.73991,0.77245,0.73857,0.34783,1.14689,0.84221,0.00106809,0.00106809,0.00106809
296,1570.17,0.34835,0.29253,0.8734,0.70317,0.82509,0.82338,0.78392,0.35326,1.04811,0.83858,0.00106747,0.00106747,0.00106747
297,1576.08,0.34156,0.29788,0.869,0.70381,0.83634,0.81841,0.78141,0.36551,1.06213,0.85024,0.00106685,0.00106685,0.00106685
298,1581.17,0.33873,0.26179,0.86343,0.72697,0.90017,0.87651,0.82191,0.38311,0.77481,0.85806,0.00106623,0.00106623,0.00106623
299,1586.35,0.34882,0.29715,0.87304,0.8342,0.80385,0.87508,0.81678,0.35983,0.7819,0.85592,0.00106561,0.00106561,0.00106561
300,1591.8,0.31863,0.25809,0.85064,0.83636,0.80764,0.82258,0.78717,0.35908,0.88515,0.84848,0.00106499,0.00106499,0.00106499
301,1596.62,0.33068,0.29408,0.84856,0.79219,0.79343,0.82209,0.78275,0.34035,1.01012,0.85217,0.00106437,0.00106437,0.00106437
302,1602.12,0.31598,0.26819,0.85433,0.7397,0.81326,0.76041,0.72535,0.36357,1.19558,0.86618,0.00106376,0.00106376,0.00106376
303,1607.68,0.3344,0.30081,0.84933,0.72689,0.7566,0.72578,0.67981,0.39103,1.30319,0.87442,0.00106314,0.00106314,0.00106314
304,1612.27,0.33504,0.28481,0.88489,0.73061,0.75958,0.74804,0.72741,0.36141,1.30377,0.85493,0.00106252,0.00106252,0.00106252
305,1617.97,0.30692,0.26348,0.84009,0.74665,0.72308,0.75178,0.73159,0.37237,1.29542,0.86366,0.0010619,0.0010619,0.0010619
306,1623.17,0.33858,0.27291,0.87286,0.77616,0.76538,0.83138,0.78784,0.40449,1.08672,0.89802,0.00106128,0.00106128,0.00106128
307,1627.96,0.34764,0.31342,0.88553,0.78856,0.81021,0.85171,0.80165,0.39967,0.9337,0.90088,0.00106066,0.00106066,0.00106066
308,1633.61,0.33633,0.31313,0.86568,0.72367,0.8651,0.82218,0.76782,0.35887,1.03405,0.85935,0.00106004,0.00106004,0.00106004
309,1638.91,0.32024,0.28321,0.84806,0.7474,0.80705,0.83267,0.78596,0.38763,1.01496,0.8714,0.00105942,0.00105942,0.00105942
310,1643.98,0.35685,0.28953,0.87672,0.68717,0.80987,0.84342,0.77407,0.40174,1.0641,0.85888,0.00105881,0.00105881,0.00105881
311,1649.51,0.35122,0.29552,0.86768,0.68796,0.87125,0.84483,0.82148,0.34193,1.09512,0.83869,0.00105819,0.00105819,0.00105819
312,1654.56,0.34096,0.28371,0.86566,0.71746,0.80668,0.84091,0.80842,0.35682,1.19743,0.84852,0.00105757,0.00105757,0.00105757
313,1659.83,0.33303,0.27227,0.85533,0.71126,0.76923,0.83825,0.82198,0.34677,1.19258,0.85322,0.00105695,0.00105695,0.00105695
314,1665.8,0.32566,0.27622,0.86009,0.75164,0.77308,0.84042,0.80873,0.33338,1.10582,0.84913,0.00105633,0.00105633,0.00105633
315,1670.77,0.34761,0.29162,0.86299,0.72752,0.87448,0.82691,0.80134,0.34272,1.07122,0.84178,0.00105571,0.00105571,0.00105571
316,1676.47,0.34515,0.29011,0.85909,0.70543,0.84325,0.85294,0.81633,0.35582,0.92359,0.84795,0.00105509,0.00105509,0.00105509
317,1681.82,0.31763,0.26608,0.87051,0.73547,0.75708,0.81667,0.7835,0.36076,1.08064,0.85192,0.00105448,0.00105448,0.00105448
318,1686.64,0.32476,0.27707,0.85566,0.78138,0.72975,0.85256,0.80756,0.39564,1.09036,0.87101,0.00105386,0.00105386,0.00105386
319,1692.26,0.35094,0.30329,0.86399,0.75159,0.79129,0.87458,0.83452,0.36475,0.95791,0.86507,0.00105324,0.00105324,0.00105324
320,1697.39,0.34458,0.30671,0.84934,0.68628,0.90812,0.86256,0.80735,0.40115,0.91385,0.89146,0.00105262,0.00105262,0.00105262
321,1702.6,0.34423,0.28979,0.85283,0.67482,0.88077,0.84261,0.80019,0.38599,0.94533,0.8718,0.001052,0.001052,0.001052
322,1708.14,0.33284,0.30797,0.85902,0.77673,0.7566,0.8544,0.81303,0.39723,0.81679,0.86847,0.00105138,0.00105138,0.00105138
323,1713.13,0.334,0.29532,0.84816,0.83158,0.78988,0.8901,0.83632,0.39394,0.73747,0.87048,0.00105076,0.00105076,0.00105076
324,1718.61,0.32097,0.29625,0.8533,0.88225,0.85104,0.92378,0.86125,0.39548,0.62065,0.89687,0.00105014,0.00105014,0.00105014
325,1724.19,0.34027,0.30321,0.87135,0.87005,0.8884,0.94309,0.89192,0.39329,0.60915,0.93148,0.00104952,0.00104952,0.00104952
326,1729.21,0.34275,0.29178,0.87733,0.90061,0.81817,0.92857,0.88037,0.39034,0.62163,0.90665,0.00104891,0.00104891,0.00104891
327,1734.93,0.32903,0.3049,0.86273,0.85247,0.80739,0.90558,0.8696,0.35417,0.71612,0.86927,0.00104829,0.00104829,0.00104829
328,1740.15,0.33686,0.28531,0.86086,0.87795,0.81427,0.88485,0.8506,0.34795,0.77481,0.85912,0.00104767,0.00104767,0.00104767
329,1746.69,0.3259,0.28628,0.85559,0.88548,0.82308,0.84709,0.79773,0.35708,0.79807,0.86601,0.00104705,0.00104705,0.00104705
330,1751.76,0.34585,0.27894,0.8666,0.89722,0.84231,0.85696,0.80134,0.41975,0.79594,0.90652,0.00104643,0.00104643,0.00104643
331,1756.47,0.33354,0.27779,0.86067,0.89807,0.8442,0.87987,0.83534,0.3847,0.72743,0.91917,0.00104581,0.00104581,0.00104581
332,1762.12,0.36225,0.28556,0.86698,0.88315,0.82169,0.86466,0.81628,0.35954,0.80527,0.86577,0.00104519,0.00104519,0.00104519
333,1767.62,0.32721,0.27144,0.85387,0.79373,0.8152,0.84944,0.82944,0.34056,0.87588,0.84435,0.00104458,0.00104458,0.00104458
334,1772.24,0.33232,0.28184,0.85588,0.73612,0.91646,0.87496,0.83166,0.34755,1.028,0.85141,0.00104396,0.00104396,0.00104396
335,1777.7,0.3266,0.28793,0.85627,0.72362,0.91498,0.88097,0.83452,0.34135,0.88183,0.84441,0.00104334,0.00104334,0.00104334
336,1783.23,0.33025,0.29304,0.8653,0.73033,0.90314,0.89136,0.85901,0.32586,0.82539,0.83915,0.00104272,0.00104272,0.00104272
337,1788.07,0.33185,0.26801,0.86546,0.7394,0.85123,0.81773,0.78921,0.33557,0.94799,0.8407,0.0010421,0.0010421,0.0010421
338,1793.76,0.31497,0.25265,0.84134,0.74661,0.83622,0.81992,0.77402,0.36598,1.03033,0.86517,0.00104148,0.00104148,0.00104148
339,1798.8,0.34117,0.29043,0.86435,0.76073,0.83173,0.81901,0.77255,0.39023,1.09115,0.87512,0.00104086,0.00104086,0.00104086
340,1803.7,0.32474,0.26664,0.85489,0.77295,0.83182,0.85352,0.8281,0.35174,1.05444,0.86605,0.00104024,0.00104024,0.00104024
341,1809.02,0.31259,0.26217,0.83642,0.82733,0.86453,0.87042,0.84445,0.34469,0.8443,0.87917,0.00103962,0.00103962,0.00103962
342,1814.28,0.32783,0.26753,0.86062,0.83136,0.85548,0.88063,0.84378,0.33957,0.82328,0.8536,0.00103901,0.00103901,0.00103901
343,1819.83,0.33781,0.28502,0.85656,0.87852,0.87565,0.91944,0.88337,0.35023,0.63617,0.86027,0.00103839,0.00103839,0.00103839
344,1825.41,0.33347,0.28415,0.86356,0.87584,0.87308,0.92423,0.87493,0.38477,0.65669,0.90527,0.00103777,0.00103777,0.00103777
345,1830.15,0.33498,0.29098,0.85978,0.87139,0.85385,0.91338,0.86518,0.36773,0.67712,0.89279,0.00103715,0.00103715,0.00103715
346,1835.45,0.32348,0.27463,0.8642,0.7354,0.91033,0.87749,0.83932,0.36666,0.8546,0.89073,0.00103653,0.00103653,0.00103653
347,1840.83,0.32399,0.27821,0.8443,0.70757,0.9,0.86604,0.83316,0.36481,0.86953,0.86217,0.00103591,0.00103591,0.00103591
348,1845.29,0.31271,0.26381,0.85478,0.74974,0.90363,0.87807,0.85013,0.3455,0.92253,0.83219,0.00103529,0.00103529,0.00103529
349,1851.04,0.31772,0.27042,0.86183,0.74206,0.77668,0.85481,0.81635,0.35046,0.99308,0.83145,0.00103468,0.00103468,0.00103468
350,1856.35,0.32975,0.26967,0.85632,0.67608,0.83538,0.84712,0.8027,0.36038,1.07773,0.83585,0.00103406,0.00103406,0.00103406
351,1861.08,0.34127,0.29532,0.88016,0.6865,0.88427,0.84256,0.80973,0.36347,1.1142,0.84033,0.00103344,0.00103344,0.00103344
352,1866.66,0.33571,0.31375,0.85749,0.73639,0.83662,0.84556,0.81386,0.33077,0.99696,0.82988,0.00103282,0.00103282,0.00103282
353,1871.91,0.34219,0.27606,0.87779,0.73696,0.78914,0.80269,0.77071,0.32768,0.98548,0.83443,0.0010322,0.0010322,0.0010322
354,1877.21,0.31245,0.23874,0.84666,0.68852,0.83979,0.79222,0.76103,0.34175,1.12512,0.84758,0.00103158,0.00103158,0.00103158
355,1883.14,0.31568,0.26803,0.86463,0.78234,0.78004,0.8096,0.78621,0.35509,1.01731,0.87152,0.00103096,0.00103096,0.00103096
356,1888.02,0.32724,0.32089,0.86227,0.71559,0.89659,0.85669,0.82112,0.35824,0.91677,0.88838,0.00103034,0.00103034,0.00103034
357,1893.39,0.31337,0.26442,0.85148,0.75899,0.85436,0.83658,0.80382,0.36684,0.99819,0.8898,0.00102972,0.00102972,0.00102972
358,1899.01,0.31227,0.26325,0.84493,0.74485,0.84498,0.82875,0.80109,0.35957,1.1728,0.86035,0.00102911,0.00102911,0.00102911
359,1903.65,0.32985,0.27644,0.85596,0.76539,0.80501,0.86662,0.84108,0.33063,1.1783,0.83836,0.00102849,0.00102849,0.00102849
360,1909.23,0.31882,0.27033,0.85118,0.7523,0.80908,0.85023,0.82682,0.33935,1.09869,0.85695,0.00102787,0.00102787,0.00102787
361,1914.43,0.32803,0.28379,0.87204,0.67224,0.81154,0.77135,0.72691,0.37689,1.2915,0.88311,0.00102725,0.00102725,0.00102725
362,1919.71,0.32916,0.28869,0.86395,0.70685,0.80671,0.78384,0.74967,0.39855,1.32769,0.89784,0.00102663,0.00102663,0.00102663
363,1925.78,0.33809,0.29935,0.87724,0.69212,0.86154,0.8072,0.75863,0.41704,1.14126,0.90695,0.00102601,0.00102601,0.00102601
